filename,text,total
0aefe287a5,गर्टिनको स्वास्थ्य बिग्रियो,27
0cc88b2f3c,शुभकामना व्यक्त गर्नुभएको छ,27
6a8f4d8b41,त्यसैकारणले तात्कालीन समयको,27
02cd3b240a,फुकाउँदै अनेकौँ ग्रन्थहरूको,27
062ddaac99,प्रसिद्ध परम्पराहरूमध्ये एक,27
fabc77c139,नयाँ राष्ट्रपतीय निर्वाचनको,27
5cb7841172,यसैले गर्दा प्रतिक्रियावादी,27
62ac85c906,पाकिस्तानका पूर्वराष्ट्रपति,27
6fa2168134,कव्वालीलाई सामग्रीका आधारमा,27
7286238c0c,उपमहाद्वीपको भौगोलिक सीमाको,27
62a793fc56,आग्नेय चट्टान पृथ्वीभित्रको,27
ecf8d77fcf,अर्जेन्टिनी निर्देशक डानिएल,27
fd5d111c12,अफगानिस्तानबाट अमेरिकी सेना,27
5ba6c5e10e,साहित्यकार झमक घिमिरेद्वारा,27
0ae71f0b96,जिल्लाहरूदेखि बाहिर खेद्नका,27
00206fb325,केन्द्रमा बनाइएको समाधिस्थल,27
f55f613323,अफगानिस्तानबाट अमेरिकी सेना,27
694c8773e0,सम्बन्धमा निजहरूलाई जानकारी,27
6e1baa60b3,जन्तरमन्तरसम्मको यात्रा गरे,27
69459171de,कतिपय विधिवेत्ताहरू नेपालमा,27
665769a4a8,दृष्टिले महत्त्वपूर्ण मनोरम,27
f69c05c6cf,संयुक्त राष्ट्रसङ्घीय विकास,27
0a4784ce16,खेलमैदानको नक्सा हेर्नुहोस्,27
f93787cd7b,विश्वकीर्तिमान राखेका हुन्।,27
0c994d32dc,पवनगतिशीलता एक्सरे चुम्बकीय,27
6ea18472bd,यस गाविसमा क्षेत्री र तामाङ,27
01a4ee0553,मानिसहरूले सिधासाधालाई ठग्न,27
57c8d4c2b8,धौलागिरी हिमश्रृङ्खला भित्र,27
72ae06a0e3,फेरेरी जस्ता निर्देशकहरूबाट,27
69baed11b5,गोथा कार्यक्रमको मस्यौदालाई,27
f78e2779af,ज्योमोलाङमा अर्थात् विश्वका,27
0a32fa8275,समाजवादी मजदुर पार्टीद्वारा,27
71c42a9314,ईश्वरबल्लभका भाइ विश्वबल्लभ,27
758a27e751,अवस्थित गाउँ विकास समिति हो,27
62dd1e6b77,नर्फोक आइल्याण्डको सुन्दरता,27
6091b19d7c,मुक्केबाजी र दौडमा रूचि लिए,27
f0b89c8f16,शासनकालमा गेहेन्द्र शमशेरले,27
71cc710957,प्रसिद्ध परम्पराहरूमध्ये एक,27
6e91353a4b,पेत्राका बासिन्दाहरूले बाँध,27
f1d31a0c0e,कास्मिरमा हिन्दू अतिक्रमणको,27
7400479d35,काठमाडौँ उपत्यकाभित्र पर्ने,27
61d5b51a9f,वर्तमान विद्यार्थी पिँढीलाई,27
ff9de21362,अङ्ग्रेजी महिनाको अक्टोबरको,27
56dcc76a65,चक्रवर्तीसँगको भेटले उहाँको,27
60ace09df6,प्राप्त पुर्ख्यौली सम्पत्ति,27
078c0a3970,नेपाली विकिपिडियामा राखिएका,27
b852e01b62,कुमुद देवकोटाद्वारा लेखिएको,27
2afbed470f,हामीले बच्चाहरूलाई उनीहरूको,27
3b1a8ef7d2,ग्रहको सतहका विशेषताहरूबारे,27
3a33dd3074,बार्सिलोना च्याम्पियन्स लिग,27
fd23bb8819,त्यसैले शिक्षित मानिसहरूबाट,27
f63d499481,जुनसुकै प्रयोगकर्ताले यसलाई,27
65b846a4a0,अभिमन्युको पुत्र परीक्षितको,27
07bb04a3cd,पुग्दैनन् तिनलाई काउन्सिलले,27
69f5f245b5,तर्फबाट वार्सेल्सको सन्धिमा,27
741ea29544,अञ्चलको सोलुखुम्बु जिल्लाको,27
02d4ba30c7,नेपाली पत्रपत्रिकाहरू जस्तै,27
ff0544cc53,पार्टीले उल्टै साम्प्रदायिक,27
05840c8c02,नेपाली विकिपिडियामा राखिएका,27
65a1cddfab,तथा आमनिर्वाचनमा उम्मेद्वार,27
f09729d18f,म्याग्नेटाइट अयस्कलाई बसाएर,27
eed3af2597,समलैङ्गिक समुदायमा हुर्केको,27
76a0d94e29,कुष्ठरोगीहरूको उपचार सेवाका,27
7418820df8,महिलाले झेल्नुपर्ने शारीरिक,27
011c409a14,नेपालका बामपन्थी राजनीतिज्ञ,27
0b865eac72,केन्द्र गुरुत्वमापन केन्द्र,27
62e26dca61,शिक्षक राज्यभित्र नभेटिएपछि,27
031ae6e587,उत्तराखण्डको पूर्वको हिस्सा,27
fd2c939bd3,प्रसिद्ध परम्पराहरूमध्ये एक,27
fb93fb465b,जिम्बाब्वे आधिकारिक तरिकामा,27
6489db3fd2,भित्रीकोट नारीकोट उदयपुरकोट,27
5a58d9f6b1,किलोमिटरका क्षेत्रका घेरामा,27
72a96a06d1,महिलाले झेल्नुपर्ने शारीरिक,27
6a58efcbb6,सम्सर्गबाट जन्मने सन्तानलाई,27
5c2b237f62,प्रत्येक देशले भिन्नाभिन्नै,27
72b094f7f0,अमेरिकी विदेशमन्त्री हिलारी,27
0c4a72879c,स्नातकसम्मको औपचारिक शिक्षा,27
ee09ef8928,तुलनामा तल्लो दर्जाको हुन्छ,27
f3142b3ae4,कार्यसम्पादनले नै जात्रालाई,27
660eddd500,संविधानमा उल्लेख गरिनुपर्दछ,27
66c3e5579e,रहेको कुरा सुनिश्चित गर्नेछ,27
6edda02979,बनाएको युनाइटेड अस्ट्रेलिया,27
593d71db70,कुकुरका छाउराहरू जन्मदाखेरि,27
704e90d4f2,अन्साजविरुद्ध कस्तो कारबाही,27
66bbfaf96e,जातिपातिमा विश्वास गर्दैनथे,27
6315bac4c3,खेलस्थलभित्र आफ्नै रणनीतिमा,27
5d3be24a29,मास्टरको राजनैतिक प्रेरणाले,27
f1f3c45b79,व्यक्तित्वहरूले आफ्नो नामको,27
fb551efca3,अभियानहरूलाई यात्रा गराइएको,27
0ab3ee2407,शक्तिशाली कम्युनिष्ट नेताको,27
71bed1206c,गोरखापत्र नेपाल शेर्पा सङ्घ,27
5e2f7e3f70,अभियानहरूलाई यात्रा गराइएको,27
ffae75c9ad,आयुक्तहरूको नियुक्ति भारतको,27
6eb326ff95,वैज्ञानिकसमक्ष प्रस्तुत गरे,27
73de411513,नेपालको सांस्कृतिक इतिहासमा,27
6b774e9406,क्षतिपूर्ति माग्यो तिब्बतले,27
5d1b7e6527,इस्लामको मूल सिद्धान्तहरूको,27
0be2bb6fe3,बच्चनलाई रोमान्टिकबाट एक्सन,27
669b938ea7,उत्तराखण्डको पूर्वको हिस्सा,27
5e29c74783,क्षतिपूर्ति माग्यो तिब्बतले,27
6ef366b05f,उहाँ विद्यार्थीको केन्द्रीय,27
fbb6b42f0b,हालैमा वार्तालाप पृष्ठहरूमा,27
04435b52d4,हेर्नुहोस् प्रतिलिपि अधिकार,27
707fdf0388,राष्ट्र विकासको प्रक्रियामा,27
6d49a9b235,निर्वाचनलाई रोकेर फ्रेसरलाई,27
ef78576c65,मन्दिर प्रवेशद्वारको बाहिरी,27
5c4fbc7b4d,सिपाही जस्ता क्रान्तियोद्धा,27
6bf1c1e9f2,प्रकाशनको तयारीमा हुनुहुन्छ,27
f0bbd31724,व्यक्तिगत र सामुदायिक मौलिक,27
edd56aad62,बन्दीहरूलाई स्वतन्त्र गरियो,27
5c14f14f98,पार्टीको नीतिअनुसार संविधान,27
7552a925d8,तमिल र संस्कृत भाषा विकासमा,27
63830e0dc9,अफ्रिकालीहरू अगाडि बढिरहेको,27
5e88c80181,गर्दा अस्ट्रेलियाली सरकारले,27
0f2676f037,डिस्ट्रिक्टमा ब्रोकन रिवरमा,27
5fbcf18c6c,अन्य प्रतिष्ठित पुरस्कारहरू,27
688a46a84a,पूर्ति गर्ने कामनाले कालिका,27
77350b58f5,आकाङ्क्षा तथा जीवनपद्धतिसँग,27
f4f53d40b3,निबन्धात्मक शैलीमा प्रस्तुत,27
056267f930,स्वच्छ ऊर्जाको प्रयोगद्वारा,27
61a5fde418,आफू देशको राष्ट्रपति नहुँदा,27
ede255fa85,द्वितीय घरले आफन्तसँग विछोड,27
73dc58a8f4,रचनाहरु तिनका हातबाट फुत्के,27
f3706a91ea,दक्षिणकाली रहेको क्षेत्रलाई,27
f490495507,देशभित्र भ्रष्टाचार विरुद्ध,27
06958e360e,लेखनबाट सार्वजनिक गर्नुपर्छ,27
6688a3d3b8,राइटको घातक इन्जेक्सनद्वारा,27
fde4c9a0f0,ब्राजिलमा लाखौँको सङ्ख्यामा,27
042455c513,तत्कालीन राजा ज्ञानेन्द्रले,27
f8074ed8f9,बालकलाकारको रूपमा निर्देशित,27
6671cdeabf,वित्तीय संस्थासम्बन्धी नियम,27
6adccd5112,धेरैवटा कम्प्युटर प्रोग्राम,27
6b783b87c1,वन र वन्यजन्तु तस्करी जस्तो,27
f1d6368cd5,जनउत्थान सामुदायिक लघुवित्त,27
59a42d41a6,शुभकामना व्यक्त गर्नुभएको छ,27
5fa078f5a4,काङ्गहाइ तिब्बतपछि नेपालबाट,27
0316216b22,तिब्बतको दक्षिणतिरको जिल्ला,27
5e0579e730,नेपाली प्रज्ञा प्रतिष्ठानले,27
ec627ef2c6,समाजवादी शासनको संज्ञा दिने,27
f4d9f46ef6,आदिवासीहरूको जनसङ्ख्या घटेर,27
65c4abcccb,भोलि बिहानको सूर्योदयसम्मको,27
f0c80e7171,साधारण यन्त्रको उपयोग हुन्छ,27
0ce22733b1,सङ्घीय लोकतन्त्रिक गणतन्त्र,27
0ce20b6f74,त्यस्तो शक्तिशाली हतियार हो,27
5d151c0643,सङ्ख्याहरूका अनुपातका रूपमा,27
619b1f02a6,अधिकारीले सम्बन्धित जनतालाई,27
6ea5d8fe13,ऐतिहासिक धार्मिक सांस्कृतिक,27
65f877c8fa,हुनैपर्ने बाध्यात्मक अवस्था,27
5e1ae96d16,निर्मलले तपाईँलाई क्रिसमसको,27
009be5e633,रूडले प्रधानमन्त्रीका रूपमा,27
6d37700041,विश्वमा दोस्रो मिडियाद्वारा,27
f35f28593a,जनगणना अनुसार डाडीगुराँसेको,27
6311cb2dc1,अस्ट्रेलियाको वार्षिक अवकाश,27
73ce2ea0e9,केरावारी मोरङ जिल्लामा पर्छ,27
f0291fb0c8,बेलायतका लागि अस्ट्रेलियाको,27
07aaab1130,जनप्रशासन क्याम्पस महेन्द्र,27
69ae63b486,दुर्योधन पाण्डवहरूको उन्नति,27
f0bde1d9c8,गुरुत्वार्षणका विरुद्ध एउटा,27
6b64def17a,बेलाको शक्तिशाली र प्रसिद्ध,27
f9a259213c,राम्रा लेखहरूमा प्रेमेजुङ्ग,27
0be7aaf743,वुड्सको प्रदर्शन प्रभावशाली,27
70308d5773,भारतीय साहित्यकारहरूको फोटो,27
752fed6774,राजकीय प्रज्ञा प्रतिष्ठानको,27
0a847bde99,कपिलवस्तु राजधानीको स्थापना,27
5a5fde858b,उद्योगसँग सम्बन्धित विभिन्न,27
771febb5bf,निर्जीव वस्तुमानिसलाई वर्णन,27
05d40a1fcd,क्रान्तिको ज्वालालाई विजयको,27
f0ab932766,पीएच डी गर्नुभएका डाखड्काको,27
7241d9986d,दुर्भाग्यवस तपाईँले निर्माण,27
f321e47c7d,प्रारम्भमा जङ्गबहादुरकै गोल,27
71a64f50f8,क्षेत्रीय समितिमा हुनुहुन्छ,27
f0aaf183a8,दुश्मनहरूको उपस्थितिमा उच्च,27
0f445562dd,गुरुत्वार्षणका विरुद्ध एउटा,27
76ed934360,यहाँ लिच्छविकालीन मल्लकालीन,27
021ab3eced,संयुक्त जनआन्दोलन केन्द्रीय,27
fd15b61d5f,सम्म मिसिगन विश्वविद्यालयमा,27
f4cc13b414,राजनीतिमा सिटहरूको आरक्षणको,27
f1fe80eb7f,सुरक्षामा केन्द्रित अवधारणा,27
f04bbc2893,जतिबेला बर्मेली स्वतन्त्रता,27
60aa01f13b,निश्चित घेराबाहिर पुर्‍याउन,27
0c37b64f30,अन्तर्राष्ट्रिय श्रम सङ्गठन,27
0082209f7f,यथोचित तीर्थश्राद्ध सम्पन्न,27
f356b1061e,हार्मोनियमको प्रयोग देखिन्छ,27
5a29bd97cd,दार्चुला जिल्ला सदरमुकामबाट,27
6c33933aab,यिनै शब्दहरूले सङ्केत गरेका,27
0e0b74982f,बौद्धिकता हार्दिकता विचारको,27
6b65d79f2e,निम्न श्रेणीमा राख्न सक्छौँ,27
58adf2e3a1,चाहन्थे चिनियाँ र ब्रिटेनमा,27
f48f1d01a5,प्रबन्धकहरूले मात्र सम्पादन,27
6c031a2873,आईएसएसएनको मुख्य कार्यालयमा,27
64f519167d,तथा क्रियात्मक सम्बन्धहरूको,27
f339115e63,ग्रहका आफ्ना भोगकाल हुन्छन्,27
57d26b78a8,सुन्दर शिवलिङ्गको बायाँतर्फ,27
007e72e734,छुट्टाउँदै कर्णाली चिसापानी,27
73a7d8e386,अस्ट्रेलियाको कुल निर्यातको,27
6d7da3b6a1,सहर आधुनिकता र परम्पराहरूको,27
63b9c8a569,सत्य र पुनर्स्थापना आयोगलाई,27
f321c4e641,र झन्झटिला प्रशासनिक कामहरू,27
f3397928b0,नेपाली कविताको विकासक्रमलाई,27
05c09b3d0e,कर्टेन अङ्ग्रेजी उपन्यासकार,27
ef3626c3de,हुँदा बाबुसँगसँगै जानुपर्ने,27
f035a6583b,राष्‍ट्रपतिले राजिनामा दिने,27
ec69b54337,केन्द्रीय सचिवालय सिहंदरबार,27
07a8ddfcbd,लोकतन्त्र स्थापनाको आन्दोलन,27
f1daef92a2,अर्को प्रयोगकर्ताले त्यसलाई,27
5e0d75e9bf,भूमिकाबाट वयस्क अभिनेत्रीको,27
5b3d1f03aa,बौद्धिकता हार्दिकता विचारको,27
f3049bb2ad,पुरुषले निष्ठापूर्वक पवित्र,27
72c0451381,काठमाडौँ म्युनिसिपल पत्रिका,27
6c0f8a170e,यातायातमा वृद्धिका अतिरिक्त,27
57e837b409,दुर्गास्थान नेपालको महाकाली,27
5ed9269537,छालारोग विशेषज्ञको सल्लाहमा,27
e5f25b9b33,सदरमुकाम खलङ्गादेखि दक्षिण,26
fad7e3220b,भिनाजुको स्वीटर कृष्णदासको,26
a557269b37,दुई र निर्वाचन आयुक्तहरूको,26
9e785d3feb,हानिमागेर र कुरी कुरी भनेर,26
f7d755ee3d,काठमाडौँमा आफन्तकहाँ बस्ने,26
5e6a9498d6,यात्राको आवश्यकता हुन्थ्यो,26
d91796cbfe,माध्यमको घेरामा परिहाल्छन्,26
2e63f4cfdb,काल्पनिक तारापुञ्जहरू हुन्,26
9fa6743e7b,कुर्कुच्चा फुट्ने समस्याले,26
5d3f223073,विधिको क्षेत्रभित्र पर्दैन,26
a633f2f3eb,चिकित्सकीय तथ्याङ्क अनुसार,26
923aacbbfc,चिनीया सैनिक नेतृत्व कर्ता,26
65c3d66960,स्पेनले चिनिया मानिसहरूलाई,26
4a832b2a91,बहुदल प्रचारप्रसार समितिको,26
af542cb939,बहिष्कारकै पङ्क्तिमा रहेका,26
9e765068f7,प्रतिष्ठानका कुलपति बैरागी,26
13ba7763a9,अस्ट्रेलियाली आदिवासीहरूले,26
d0703b444b,पीडा व्यहोर्नु पर्ने हुन्छ,26
5828b7a502,तपाईँले प्रयास गरिरहनुभएको,26
a99989bf5d,मकैको कुन्युसोत्तर भन्नाले,26
ba31385387,पर्वतारोहण इतिहासको तालिका,26
817ab9f393,भष्मासुरलाई अभयदान प्राप्त,26
9a0c234d6c,प्रधानमन्त्रीको कर्तव्य हो,26
2233c39f96,महानिर्देशक समक्ष पठाइने छ,26
8517069ee9,व्यक्तिहरूलाई मुख्य शासकीय,26
9e51b87a4e,भाषामा पढ्न लेख्न सिकाइनेछ,26
88dbb2496d,मृगशिरा नक्षत्रमा जन्मलिने,26
49e8235851,कान्तिपुर र ब्लास्ट टाइम्स,26
84e6986daf,स्वैरकल्पनाको प्रयोग यिनका,26
5333837729,युएनडिपिको पछिल्लो रिपोर्ट,26
2a5a8b63ea,काप्रो ढाड वा हातखुट्टालाई,26
7d1f4d4353,राजनीतिक व्यक्तित्त्वहरूको,26
74fa0779db,उत्पादन शक्तिसँग सम्बन्धित,26
facb7156b2,सेन्टर पुनर्निर्माण गर्‍यो,26
facc08eecf,नेतृत्वमा मेलबर्नमा आयोजित,26
92345f23d2,अवशिष्ट विचलनलाई प्रदर्शित,26
6b7867fd9c,भारतीय रेलद्वारा राष्ट्रिय,26
cf8b59b434,धर्मशास्त्रको अध्ययन गर्ने,26
4aa3de49fa,करहिया नेपालको पश्चिमाञ्चल,26
2a5e62b2a2,उहाँको पुस्तकालयमा हजारवटा,26
6a3eb0187e,शासकहरूले दिल्लीको सत्तामा,26
f2aa2b153c,उनले आफ्ना सम्पूर्ण अधिकार,26
3bae93daba,र निबन्धले मागेका निर्धारक,26
92e1bfa1aa,त्यसैले उनले समाजशास्त्रमा,26
816f0021be,कौशल्यादेवीबाट जन्मेका थिए,26
ba5b51514e,दृष्टिकोणले नेपालको विभाजन,26
99a80c1ab1,पर्वतमा अवस्थित गोरखनाथलाई,26
49e228e4ed,ब्युस् आयर्सका वासिन्दाहरू,26
7d1cb4b3eb,राष्ट्रसङ्घको मातहतमा रहेर,26
a6d6ce5490,केही हो इष्ट गार्डन प्लाजा,26
e6127d706b,हेर्नुहोला तपाईँ सम्बन्धित,26
ffa09e4550,पर्टेवा नेपालको मध्यमाञ्चल,26
034852d3d2,तर अस्ट्रेलियाली र बेलायती,26
64e4632a4a,सामान्यदनीका उतार चढावदेखि,26
7d141d10a9,सञ्जीवनी बुट्टीको स्मरणलाई,26
cf8e57bfe2,जल्दापारा वन्यजीव अभयारण्य,26
5adcd4e9bc,आर्थिक दृष्टिकोणबाट हेर्दा,26
f9490d80a3,लुगाबाट देखिने गुप्ताङ्गमा,26
68da533191,पार्टी अफ क्विन्सल्यान्डका,26
620ed5f07c,कम्प्युटर प्रोग्राम भनिन्छ,26
6052b9a827,अन्तर्राष्ट्रिय न्यायालयको,26
7c3c9f14c8,वास्तवमा मानवीय संवेदनालाई,26
3f3becc331,विशिष्टिकृत परम्परा जात्रा,26
fb5b3e2e41,अर्थव्यवस्थामा धन ल्याउँदछ,26
74f8bd8f53,ललितपुर जिल्लाको पुल्चोकमा,26
6055cdb1e5,गल्लीहरूमा फैलिएको बजारहरू,26
18bf6450a3,सिनेमाको औपचारिक वेवसाइटमा,26
0654c36b46,दोस्रो क्षेत्रीको तेस्रोमा,26
4d36dedacf,माछापुच्छ्रे हिमालको मनोरम,26
9fb2196f8a,उच्च वृद्धिसँगै उपभोक्ताले,26
ad5216572f,दुर्घटना भैहालेमा के गर्ने,26
89dd5d5716,लेख्छन् कवीरदासको लालनपालन,26
7d0cb52823,बिन्ती चढाउँदा ब्रह्माजीको,26
53318a1e85,सेनालाई पृथ्वीनारायण शाहले,26
0bd25eb6bc,उदिपुर नेपालको पश्चिमाञ्चल,26
a75c736ac8,राष्ट्रिय स्तरमा दर्ताभएका,26
f7f3f8a529,साप्ताहिक र सर्वोत्तम नारी,26
3bae5a2de9,पश्चिमाञ्चल नेपालको प्रमुख,26
3f328caed8,जीवनका बेफाइदाहरू प्रकाशमा,26
12ca2fc827,भारतीय साहित्यमा पतञ्जलिले,26
4a9c5b361d,दाजु ललितबृन्द्रलाई जिम्मा,26
ba5e843969,चुनेका जनप्रतिनीधि हुन्छन्,26
03a93ce533,यूहन्ना मानिसहरूसँग भन्छन्,26
522d2ee660,फुटेको कुर्कुच्चा खुट्टाको,26
fdd065ce2a,र निबन्धले मागेका निर्धारक,26
9e0c9f9b0c,क्षेत्रलाई प्रभाव पारेकोले,26
13ddf4c14c,र पिताको आज्ञाकारी पुत्रमा,26
f1476fc63a,जुम्लामा रहेकाले उनीहरूलाई,26
f02fd86429,साधरणतया केरा सुरूमा हरियो,26
5f65acc29c,अन्य ग्रहहरूमा बोटबिरुवामा,26
f9500c36a1,वेस्टर्न अस्ट्रेलियाले सन्,26
b3468d3468,विश्वविद्यालय भारतको राज्य,26
7d8c440b82,बैठकस्थल समुद्रकुमारी सीता,26
299756580d,जिल्लाकै सुकुम्वासी समस्या,26
6cd26e93ad,त्यसदिन गहुँको रोटी मात्रै,26
b8fe070936,प्रक्रियाको समयमा प्रयुक्त,26
9320ab14c4,कोटीहोम क्षेत्रलाई औपचारिक,26
439ecf729f,सेरोफेरोमा लेखिएको उपन्यास,26
f9262333b4,लेखिने अनौपचारिक पत्रहरूमा,26
faab611c10,कार्यक्रमहरूमा सहभागी हुने,26
0da9984c2a,सबभन्दा पिछडिएको जिल्लाहरू,26
3b8f677cbb,गोलाप्रथा ढुकुटीको प्रचलित,26
3f24522766,सहयोग गर्नुभएकोमा तपाईँलाई,26
37bbd2eb37,तथा नयाँ प्रयोगकर्ताहरूलाई,26
7d6b9c94ff,वेगशक्तिलाई निर्दिष्ट गर्छ,26
cf509abe46,फेवातालले पोखराको सौन्दर्य,26
85181f03df,कविलासी नेपालको पूर्वाञ्चल,26
7d69a89d7b,अस्ट्रेलियाली आदिवासीहरूले,26
a773f2d29c,पुस्तकालय प्रयोगशाला जस्ता,26
888d1ae0e2,संविधानसभामा उहाँले उठाउने,26
53439efc69,दैनन्दिनीको भूमिका देखिन्छ,26
baa176707d,वृश्चिक लग्न भएका मानिसलाई,26
4f8357fb2d,माछाको खल्तीमा अड्काइदिन्छ,26
5345b2f331,प्रवेशिका परीक्षा दिनुभएको,26
e1481b2fae,पूर्वाञ्चल विकास क्षेत्रको,26
ba7734ea22,पूर्वजन्मको चिल ब्राह्मणकी,26
baa017a6ef,अन्तर्राष्ट्रिय महिला दिवस,26
68dea771f3,प्रयुक्त शैलीहरू विश्वभरका,26
36bad664a2,महिलाहरूलाई पार्लियामाट अफ,26
a6360c73c2,ग्रन्थ ब्रह्मसूत्रको भाष्य,26
ffa60239fa,देशका वैज्ञानिकहरूको ध्यान,26
690206f06d,माछाको खल्तीमा अड्काइदिन्छ,26
a81e048c95,भागलाई ढुङ्गामा चारैतिरबाट,26
89fcbc14db,मात्र मृतकको अस्थिपञ्जरलाई,26
2ee8455cec,लागि बसन्तपुरलाई सम्पादनमा,26
5d3385a61f,वास्तविक कालसर्पयोग भनिन्छ,26
81db06f7d8,जर्मन भौतिकशास्त्री हेनरिक,26
0da8f4c02d,मागका रूपमा इतिहासकारहरूले,26
f953844c27,श्रीमानको अभुतपूर्व मायाको,26
9dfacc26b1,उत्पत्ति र सुसन्ततिशास्त्र,26
9feeea5928,पुगे तिब्बतीहरूले फायर गरे,26
88794719af,ओखलढुङ्गा इन्चार्ज हुनुभयो,26
3b8897a300,प्रभाकर शर्माको लौ मार्‍यो,26
419bc352b1,विद्यार्थीहरू शिक्षा ग्रहण,26
aec9687391,सिन्दुरमा चङ्खे र नक्कलीको,26
419cf2b7c8,वैज्ञानिक र र्सवमान्य थियो,26
446f78d06f,अधिकारकर्मीहरूको भातभान्सा,26
2a824bc247,कोरियाको नेतृत्व सम्हाल्नु,26
6cd2d6e9fe,सुटआउटमा पेनाल्टी चुकाउँदा,26
cf6df18806,एउटा संवैधानिक सिद्धान्तको,26
fedabac890,मन्दिरभित्रको जलपूर्ण सानो,26
9de8ceae0c,भगवान् घरदैलो चहार्नुहुन्छ,26
e774e86084,बजारबाट छिपिटार सिद्धिखोला,26
da98f1c2f7,क्याम्पसाइटमा पाल टाँग्छन्,26
9df68413c3,पुस्तकालय नागरिक पुस्तकालय,26
cf3a0859cb,ल्हासाको उत्तरतिरबाट दिङरी,26
733d8d5d89,बच्चनले बाराबङ्की जिल्लाको,26
26e718fc69,स्पेनले चिनिया मानिसहरूलाई,26
da880e746d,कार्यहरूमा कुनै रोकावट आएन,26
4f3de872e5,अणुहरुबाट प्रतिक्रिया गरेर,26
e598c9c07d,क्षेत्रमा उल्लेखनीय भूमिका,26
6a51e7673e,आन्दोलनलाई जारी राखेका थिए,26
2a8bf163ed,मानिसहरूमा सामान्य सम्पर्क,26
ffa2c983f8,उपराष्ट्रपति नेपालमा एकजना,26
7d909fabc4,आदिको बारेमा जानकारी दिन्छ,26
68de601e5e,फारसी सम्प्रदायका मानिसहरू,26
e5a75d942d,दिनाले मानेनन् श्रीकृष्णले,26
5e5e00b6af,आत्मपरक निबन्धलाई निजात्मक,26
7d9375411b,प्रयोगकर्ता साथीहरुलाई मेल,26
9325652aec,पुजारीहरूले सामान्य ढङ्गले,26
6906004570,भारतीय राज्य नागाल्यान्डको,26
5f65cc27f0,संविधानमै सुनिश्चित गराउनु,26
4396c561cb,प्रवेश र स्वतन्त्र व्यापार,26
26e60e92b6,अञ्चलको ताप्लेजुङ जिल्लामा,26
e1e267ce40,सालपछि बिस्तारै नवरात्रिमा,26
6909916131,सालपछि बिस्तारै नवरात्रिमा,26
705956354f,घृणा गर्न सिक्न सक्छन् भने,26
cf87cb896e,तामाङहरूको बाहुल्यता रहेको,26
68f412043b,पूर्वी नेपालको चैनपुर हुदै,26
3791bc409a,धार्मिक रहस्यवादको भावनाको,26
92de53395e,मध्य हिमाल क्षेत्रमा पर्दछ,26
43b76e79c0,नागरिकलाई गैरभुटानी समूहमा,26
706ce81799,राजनेताहरू र अधिकारीहरूलाई,26
9e22e616d0,बजारबाट छिपिटार सिद्धिखोला,26
1bf8c923e4,अमेरिका अफ्रिकाको सम्पूर्ण,26
4aa60edd48,कोइँच किराँत मुग्दुमअनुसार,26
f29fd44d68,बार्सेलोनाको पक्षमा जावीको,26
fac010f8d4,सर्वपक्षीय संविधान निर्माण,26
9e46ee1702,पृथ्वीबाट दीर्घतरङ्ग भौमिक,26
9e3df63b2a,पुन नेपालमा फर्काइएको थियो,26
297f700f21,हेर्नुहोला तपाईँ सम्बन्धित,26
e5dfdc1fac,गर्ने र व्यापार क्षेत्रलाई,26
cbff0add77,कम्प्युटरको निर्माण प्रयोग,26
70e7d050c0,वनस्पति विज्ञान बृहस्पतिमा,26
733d973123,भूमिगत कार्यकर्ता हुनुभएका,26
70e6872059,सबै महत्त्वपूर्ण सहरहरूबाट,26
ba7bd312c8,अन्तर्राष्ट्रिय बजार जापान,26
cf7a82afef,डाँडाखाली सुर्खेत जिल्लामा,26
4aa78d5c10,विष्णुलाल जोशीको प्रेरणाले,26
dde60a45d6,इतिहासमा कुनै खेलाडीद्वारा,26
cbac5ba377,भइसकेपछि जङ्गबहादुरले नयाँ,26
889394e859,धार्मिक तीर्थस्थलहरू मध्ये,26
fd883553c0,लडाईँँमा गुमेकोमध्ये यिनले,26
4ab81743ed,बच्चनले केही पत्रिकाहरूलाई,26
43acd037fc,शेर्पाको उत्पत्ति र नामकरण,26
ad4db5d382,सुनसान स्थानहरूमा गोलीबारी,26
e5dd9c13d0,अर्थपूर्ण योगदान सुनिश्चित,26
8890f435a4,अभिलेखमा उल्लेखित पूर्वभेव,26
064cbd18ff,लुम्बिनी अञ्चलको रूपन्देही,26
922ad2dd23,पूर्वी नेपालको चैनपुर हुदै,26
ad981c87a4,पुस्तकालय नागरिक पुस्तकालय,26
5839a7b7bd,रोगब्याधी नलागोस् बालीनाली,26
bed5a21419,अस्ट्रेलियाली इतिहास सामेल,26
beac818ad7,पूर्वी टिमोर प्रजातन्त्रिक,26
2f3e561260,किशोरदेह नेपाली साहित्यकार,26
9e399422d2,सरकारद्वारा नियुक्त जिल्ला,26
4407b74654,परिरक्षाको आवश्यकता पर्दैन,26
1b3ec50021,विभिन्न जनजातिहरूको रहनसहन,26
92fe15fa55,अन्तर्राष्ट्रिय महिला दिवस,26
134c068430,क्षेत्रमा पाइने इन्डोमलायन,26
1ba05f1214,नेपालको धार्मिक सांस्कृतिक,26
9a1ce436db,वर्तमान काभ्रे जिल्लाभित्र,26
e6cbc3fa62,पूर्वाञ्चल विकास क्षेत्रको,26
323b3e6bbf,त्यसपछि सान फ्रान्सिस्कोमा,26
