filename,text,total
1286258d14,मार्क्सवादी सिद्धान्तका प्रश्नहरूबारे,37
3a35ad05a7,त्यसैले मैले यही नै निर्णय लिएको हुँ।,37
253b6f870d,राष्ट्रपति उपराष्ट्रपति प्रधानमन्त्री,37
f74bb98db2,असहयोग आन्दोलन तथा काठमाडौँ केन्द्रित,37
d856f52908,धेरै भएमा लेजर उपचार पनि गर्न सकिन्छ।,37
e554acaa41,निबन्धसङ्ग्रहका निबन्धहरूमा देवकोटाका,37
a16d03c8d3,बागमती अञ्चलको सिन्धुपाल्चोक जिल्लामा,37
cad2f70178,इन्स्टिच्युट ज्युरिचबाट इन्जिनियरिङमा,37
136595d2f5,त्यसैले मैले यही नै निर्णय लिएको हुँ।,37
df62827bd2,राष्ट्रपति उपराष्ट्रपति प्रधानमन्त्री,37
9059d1faf1,यस मध्ये सलाफी र दियोबन्दी मुख्य छन्।,37
dc23d7894b,उनले चाँदीका मुकुट र गहना चढाएका थिए।,37
74cd6e716e,भनिएकै छ नि खाली दिमाग सैतानको घर हो।,37
f8fbacf750,यस मध्ये सलाफी र दियोबन्दी मुख्य छन्।,37
223344110e,इन्स्टिच्युट ज्युरिचबाट इन्जिनियरिङमा,37
3736378cae,जनताले आफूलाई संविधानसभामा पुर्‍याएको,37
36233da4cc,धेरै भएमा लेजर उपचार पनि गर्न सकिन्छ।,37
8bedf8c336,विश्वविद्यालय र्‍यान्डोल्फ विद्यालयमा,37
1b02fa62c0,अन्तर्राष्ट्रिय क्रिकेट प्रतियोगितामा,37
dab0af2a00,यस मध्ये सलाफी र दियोबन्दी मुख्य छन्।,37
0ef01450d3,अन्तर्राष्ट्रिय क्रिकेट प्रतियोगितामा,37
1c4d714e28,इन्स्टिच्युट ज्युरिचबाट इन्जिनियरिङमा,37
a722f55f25,सोमबारसम्म मीडियाविकिका जाभास्क्रिप्ट,37
e4e7ed6287,अस्ट्रेलियाली आदिवासीहरूलाई राष्ट्रिय,37
65d01c09f4,विश्लेषणात्मक ज्यामिति वा समिकरणयुक्त,37
fea58067df,बागमती अञ्चलको सिन्धुपाल्चोक जिल्लामा,37
600637ab44,मध्यपश्चिमाञ्चल विकासक्षेत्रको राप्ती,37
4ea5dbe8ba,इन्स्टिच्युट ज्युरिचबाट इन्जिनियरिङमा,37
f10ac40d4d,भोट प्राप्त गर्ने आशावारलाई मैदानदेखि,37
b0e3dbe8d7,दृश्य अथवा प्रकाशसँग सम्बन्धित हुन्छ,36
63a685a553,यस्तो कार्य इलेक्ट्रिकल इलेक्ट्रोनिक,36
e20f77fbfb,प्रोटेस्टेन्ट हिन्दू बुद्धिस्टसमेतको,36
066a5c902f,सबै त्रिकोणहरूमा विस्तारित गरेका थिए,36
ca8e892ba4,सार्वजनिक पुस्तकालयहरूमा पुस्तकहरुको,36
4f7421ad16,सार्वजनिक पुस्तकालयहरूमा पुस्तकहरुको,36
efb8a530ab,यो नेपाली सेनाको पनि हतियार चिनो हो।,36
abd76c62d7,क्षेत्रमा रहेको सरकारी तथा गैरसरकारी,36
7748ee5ce2,यस्तो कार्य इलेक्ट्रिकल इलेक्ट्रोनिक,36
3f90af80a3,उहाँका एक दाजु र दुई दिदी जन्मनुभयो।,36
be45724268,शालिग्रामलाई दैनिक स्नान गराउनु पर्छ,36
9fc4298122,नेपालको मध्यपश्चिमाञ्चल विकासक्षेत्र,36
ac31bb8bbd,गर्ने भ्यान्डलिजमलाई रोक्ने अनावश्यक,36
e356dcca05,यसको रङ्ग रातो सेतो वा पहेंलो हुन्छ।,36
01ddb29c42,विश्वविद्यालय धुलिखेल काभ्रेपलान्चोक,36
7176c20d9f,अनुसार अस्ट्रेलियाली मूलनिवासीहरूलाई,36
ffcb491881,वैज्ञानिक आविष्कारहरूद्वारा मनुष्यले,36
47ce0ce0e7,विकृति विज्ञान र इम्मुनोहिस्तोकेमिकल,36
34afb23d0a,सूत्रस्मृतिकालदेखि लोग्नेमानिस मरेमा,36
92eb8289b9,किर्जिस्तान तुर्किस्तान उज्वेकिस्तान,36
174107a642,दृश्य अथवा प्रकाशसँग सम्बन्धित हुन्छ,36
ddfdd9cdab,सोसाइटीद्वारा हाम्रो ग्यालेक्सीहरूको,36
9c6872881a,त्रिभुवन विश्वविद्यालयबाट सम्मानार्थ,36
a994acc678,शालिग्रामलाई दैनिक स्नान गराउनु पर्छ,36
8369c26a20,अधिकांश अन्तर्राष्ट्रीय क्षेत्रहरूमा,36
f62e52980f,सङ्ख्याहरूका नयाँ प्राथमिक सिद्धान्त,36
51ad88209a,सबै त्रिकोणहरूमा विस्तारित गरेका थिए,36
7defbf38e0,दोस्रो व्यक्तिको सन्तान भिन्न हुन्छ।,36
e09967c6f6,यसको रङ्ग रातो सेतो वा पहेंलो हुन्छ।,36
5484c4d9ca,आकाशमण्डल देदीप्यमान नक्षत्रहरूमध्ये,36
64f5fa15b0,खेलाडिहरूहरूमा सर्वश्रेष्ठ मिडफील्डर,36
db2b5adb48,खसहरू आर्य भए पनि वैदिक आर्य होइनन्।,36
d41e5c4879,क्षेत्रमा रहेको सरकारी तथा गैरसरकारी,36
f96d7d3aa4,लाभका क्षेत्रहरूलाई प्रतिस्पर्धात्मक,36
3e603181f6,वैज्ञानिक तथा प्राविधिक क्षेत्रहरूमा,36
6e406fe0c1,विक्रमादित्यको नेतृत्वमा अफगानीहरूले,36
1c0be03800,वैज्ञानिक आविष्कारहरूद्वारा मनुष्यले,36
2e0f3b0875,मार्गदर्शकहरू पर्यवेक्षकहरू बालचरहरू,36
7c40cb1de0,मार्क्सवादको प्रचारप्रसारमा सकरात्मक,36
9840fd2e15,सबै त्रिकोणहरूमा विस्तारित गरेका थिए,36
d84e6c0416,काङ्ग्रेस प्रजातान्त्रिकका कार्यवाहक,36
7093fea30b,उपनिवेशवादीहरूलाई प्रोत्साहित गर्नका,36
9bd7d2eb81,विश्वविद्यालयमा प्राध्यापन गर्नुभएका,36
b79baafeba,यूनानीहरुले ज्यामितीय मात्राहरु सहित,36
49edd609ed,लक्ष्मीप्रसाद देवकोटा हृदयचन्द्रसिंह,36
961a753d42,जीवीवर्गका सिद्धान्तकार अराजकतावादका,36
3514cf440f,त्यसलाई शनिश्चरले इमानदारी र परिश्रम,36
aa082c56f1,लाभका क्षेत्रहरूलाई प्रतिस्पर्धात्मक,36
dedf2e096b,कल्पनाशक्तिको प्रयोगद्वारा अनौपचारिक,36
991e596a56,पुर्याउँदै प्रजातान्त्रिक चुनाव गरेर,36
10dd011c20,दरमा खिर ढकने र सेलरोटी खाने गरिन्छ।,36
e421df48ac,केरलीहरूले विशेष योग्यता प्राप्त गरे,36
bc3a1c144b,अन्तर्राष्ट्रिय पर्वतीय सङ्ग्रहालयमा,36
52931e3797,क्षेत्रमा रहेको सरकारी तथा गैरसरकारी,36
8ee974ddd1,खसहरू आर्य भए पनि वैदिक आर्य होइनन्।,36
40121ce531,यसको रङ्ग रातो सेतो वा पहेंलो हुन्छ।,36
7af565fb14,वैज्ञानिक आविष्कारहरूद्वारा मनुष्यले,36
63779a8e88,गुह्यश्वरी स्कन्दपुराणको केदारखण्डमा,36
af9fa879c9,उपनिवेशवादीहरूलाई प्रोत्साहित गर्नका,36
e7af46a176,बिरुवा वातावरणको कार्बनडाईअक्साइडलाई,36
04495eed2a,स्ट्यानफोर्ड विश्वविद्यालयलाई चुनियो,36
ab7382a5f6,वैज्ञानिक तथा प्राविधिक क्षेत्रहरूमा,36
cda29aabe5,फलहरू मानिसहरूले खाद्यपदार्थको रूपमा,36
85598775cc,सार्वजनिक पुस्तकालयहरूमा पुस्तकहरुको,36
9ad58a35e6,परराष्ट्रमन्त्री समेत रहिसक्नुभएको छ,36
6edcd0ecf6,माछापु्च्छ्रे र फेवातालको प्रतिविम्ब,36
436417b567,क्षेत्रमा रहेको सरकारी तथा गैरसरकारी,36
d2d05493c0,प्रकारका चिकित्साहरूको प्रबन्ध हुन्छ,36
9022eb5f30,इलेक्ट्रनिक कम्प्युटरहरूका सहायताबाट,36
358efd8965,केरलीहरूले विशेष योग्यता प्राप्त गरे,36
d243b4fcd3,त्यसलाई शनिश्चरले इमानदारी र परिश्रम,36
53537862a0,क्षेत्रसँग सम्बन्धित व्यक्तित्वहरूले,36
1e8e93a143,सङ्ख्याहरूका नयाँ प्राथमिक सिद्धान्त,36
733b96902f,विश्वविद्यालयहरूले पर्यावरणको दूषणको,36
354f0e81cf,कल्पनाशक्तिको प्रयोगद्वारा अनौपचारिक,36
1bb33ad2c0,तत्कालीन प्रधानमन्त्री चन्द्रशमशेरले,36
a33aa7b049,किर्जिस्तान तुर्किस्तान उज्वेकिस्तान,36
99ec732835,क्रियाकलापले त्यहाँको बहुसाँस्कृतिक,35
418d5cb210,विज्ञान चिकित्साशास्त्र इन्जिनियरिङ,35
977f95236f,अन्नपूर्ण श्रृङ्खलाको दक्षिणमा पर्छ,35
0546431e1b,पूर्वाञ्चल विश्वविद्यालय विराटनगरमा,35
bc40a106da,वरिष्ठ साहित्यकारहरूले प्रतिष्ठानले,35
96cbbca7d8,जरो माल पाए लुटाया खिलाया तर म चला।,35
3f84ad034a,व्यवस्थासम्बन्धी सामग्रीलाई सम्पादक,35
8f46eb93ce,अन्नपूर्ण श्रृङ्खलाको दक्षिणमा पर्छ,35
5a61b4fddc,प्रधानमन्त्री रणोद्दिपसिंहका पालामा,35
2b7a2ae72e,पूर्वाञ्चल विश्वविद्यालय विराटनगरमा,35
726ee16528,तोकिएको पूर्वनिर्धारित प्रक्रियाबाट,35
d7643c8fbb,अन्नपूर्ण श्रृङ्खलाको दक्षिणमा पर्छ,35
0b3f460b8b,क्लिपटाउनको फ्रिडम चार्टर सम्मेलनमा,35
439d9d9bea,महाविद्यालयमा भौतिकीको प्राध्यापकको,35
d4ffc7c37a,अन्तर्राष्ट्रिय ऐक्यबद्धता पुरस्कार,35
d7d8b681bc,सञ्चालक व्यवस्थापनका पदाधिकारीहरूले,35
0b1f7ff2b6,उसको कुरा सुनेर मेरो मन चस्स घोच्छ।,35
d5359f2b52,गएको व्यापारघाटाबाट अर्थशास्त्रीहरू,35
4b39cded9a,जरो माल पाए लुटाया खिलाया तर म चला।,35
ba9beac8be,अपराधीहरूको अस्ट्रेलिया निर्वासनलाई,35
6f3c6f487f,परिधि व्यास र त्रिज्याको परिभाषाहरु,35
89f5c88aa5,उत्तराधिकारी जुन फारसी विद्वान हुन्,35
be52cd031d,लिच्छविकालिन अभिलेखहरूमा गैरसंस्कृत,35
5d0f304efe,वरिष्ठ साहित्यकारहरूले प्रतिष्ठानले,35
701f4141bc,किराहरूबाट हुनेवाला दुष्प्रभावहरूको,35
f8f2be228b,बालबालिकाहरू माध्यमिक विद्यालयहरूमा,35
245ebbab48,डिसेम्बरसम्म रक्षामन्त्रीका विज्ञान,35
45a211e53f,प्रारम्भिक अस्ट्रेलियाली मानिसहरूको,35
1f16c719c7,छायाक्षेत्र नेपालको मध्यपश्चिमाञ्चल,35
43f32b23ba,ब्रह्माण्डसम्बन्धी विषयको अध्ययनलाई,35
dae4d277c7,तोकिएको पूर्वनिर्धारित प्रक्रियाबाट,35
f3a9c21f41,बालबालिकाहरू माध्यमिक विद्यालयहरूमा,35
fa006cc070,क्रियाकलापले त्यहाँको बहुसाँस्कृतिक,35
3e655deee4,वरिष्ठ साहित्यकारहरूले प्रतिष्ठानले,35
d00351cc91,त्रिभुवन विश्वविद्यालयबाट विज्ञानमा,35
8b847be468,प्रत्येक ग्रहको आफ्नो प्रकृति हुन्छ,35
1f265c14a3,अन्तर्राष्ट्रियतावादी स्थितिमा अडेर,35
4513cd5167,वरिष्ठ साहित्यकारहरूले प्रतिष्ठानले,35
265f8f9668,आइपुग्दा अस्ट्रेलियाली अर्थव्यवस्था,35
2e24e3ee3d,अन्तर्मुखी साहित्यकार पारिजातद्वारा,35
33045646a2,अङ्ग्रेजहरूले दार्जीलिङलाई नेपालबाट,35
83353bdeae,सम्मानित स्थितिबाट मैले तर्सनु छैन्,35
f1ca70aa26,र पूर्णलोकतान्त्रिक संविधान निर्माण,35
a684fb43c7,नाभिकीय प्रतिक्रियाहरूका सम्मिलनबाट,35
37a0738a86,हृदयचन्द्रसिंह प्रधानद्वारा लेखिएको,35
2e532713cc,हिन्दुहरूको आस्थाको केन्द्रविन्दुको,35
343b2d0761,जननिर्वाचित मन्त्रीमण्डलमा पहिलोपटक,35
79f00658ef,कुन्दोज अफगानिस्तानका सहरहरूमध्येको,35
ff5ad65973,जननिर्वाचित मन्त्रीमण्डलमा पहिलोपटक,35
6d5eb00b8d,यसको लागि वेब साइटको नाम राखिएको छ।,35
79ca5337d9,अन्तर्मुखी साहित्यकार पारिजातद्वारा,35
26700bdd64,शिक्षा विभाग विश्वविद्यालय क्याम्पस,35
d4d3b69224,स्वास्थ्यकर्मीको तालिम र रोजगारीलाई,35
e84d3e4070,प्रारम्भिक अस्ट्रेलियाली मानिसहरूको,35
57d1a52c40,संवैधानिक अधिकारहरूमा प्रधानमन्त्री,35
2c215ac509,अन्तर्मुखी साहित्यकार पारिजातद्वारा,35
e74366e2af,र क्षेत्रीय स्वायत्तताको ग्यारेन्टी,35
e7fb10d119,प्रकृतिपूजामा विश्‍वास राख्‍नुहुन्छ,35
2d947ef006,गएको व्यापारघाटाबाट अर्थशास्त्रीहरू,35
ea5ace9464,योगेश उपाध्याय सम्पादक हुनुहुन्थ्यो,35
4dc01900d8,काठमाडौँ विश्वविद्यालय मध्यवर्तीसँग,35
e26fd9985c,विज्ञान चिकित्साशास्त्र इन्जिनियरिङ,35
2db72e750a,तोकिएको पूर्वनिर्धारित प्रक्रियाबाट,35
6681ab04ae,आधाबाट पनि कम मानिस लड्न योग्य बचे।,35
8069982750,अन्तर्मुखी साहित्यकार पारिजातद्वारा,35
f133dcdd15,उपनिवेशवादीहरूलाई प्रोत्साहित गर्ने,35
4d970ea0af,कीर्तिपुरको सभ्यतास्थल र काठमाडौँको,35
ff461c0cfe,जहाँ उम्जी अर्थात पालिएका मण्डेलाले,35
7dba644e82,स्वास्थ्य तथा जनसङ्ख्या मन्त्रालयमा,35
f0b41594c2,लक्ष्मीप्रसाद देवकोटाद्वारा लेखिएको,35
12174d21c7,अन्नपूर्ण श्रृङ्खलाको दक्षिणमा पर्छ,35
7b23ed7275,अस्ट्रेलियामा कैथलिकवादको पद्धतिलाई,35
64d5c98c17,अवस्थाबाटै प्रजातान्त्रिक आन्दोलनमा,35
fb87c2af79,अङ्ग्रेजहरूले दार्जीलिङलाई नेपालबाट,35
52441ceba3,यसको अपराध यसको गर्दन मोटो हुनु हो।,35
de9f59bc67,विश्वविद्यालयबाट पृथ्वीनारायण शाहका,35
b1748d93a6,अन्नपूर्ण श्रृङ्खलाको दक्षिणमा पर्छ,35
e37509f026,अन्नपूर्ण श्रृङ्खलाको दक्षिणमा पर्छ,35
e732a00e0b,उत्तरपूर्वीय राज्यहरूमा मतदाताहरूको,35
34c1780eee,अन्तर्राष्ट्रिय विमानस्थल योजनाबद्ध,35
3274413166,सञ्चालक व्यवस्थापनका पदाधिकारीहरूले,35
2b4ab743c2,ताराहरू र ग्रहहरूको आपसी सम्बन्धबाट,35
002849aeff,माफाल्दाको विषयवस्तु बालबालिकाहरूमा,35
b7bfcc0af5,हृदयचन्द्रसिंह प्रधानद्वारा लेखिएको,35
a7101dfd35,उत्तरपूर्वीय राज्यहरूमा मतदाताहरूको,35
dee765fcf8,यो रोग हरेक देश र समाजमा व्याप्त छ।,35
fe9997ebc8,अपराधीहरूको अस्ट्रेलिया निर्वासनलाई,35
0f000b84a1,टेक्सास विश्वविद्यालय आर्लिङ्गटनबाट,35
ebb47cefb3,कोषलाई अन्तर्राष्ट्रियस्तरको समाजिक,35
4f20e181f6,संवैधानिक अधिकारहरूमा प्रधानमन्त्री,35
394576a8b6,स्वास्थ्य तथा जनसङ्ख्या मन्त्रालयमा,35
0f353aadb1,पर्यावलोकन गोविन्दराज भट्टराईद्वारा,35
1737433cbf,पश्चिमाञ्चल विकासक्षेत्रको धवलागिरि,35
a370d2fe30,गराएका अन्तर्राष्ट्रिय श्रमसङ्गठनका,35
a4395e8e68,संवैधानिक अधिकारहरूमा प्रधानमन्त्री,35
86878bc95c,छायाक्षेत्र नेपालको मध्यपश्चिमाञ्चल,35
ac1ee342db,सञ्चालक व्यवस्थापनका पदाधिकारीहरूले,35
9f24b281a9,अवस्थाबाटै प्रजातान्त्रिक आन्दोलनमा,35
ebffc69f9d,ज्योतिषीय राजनैतिक सल्ला‍हको भुमिका,35
149a6f25b8,एड्मिनिस्ट्रेटरको वार्तालाप पृष्ठमा,35
4e83048f76,वरिष्ठ साहित्यकारहरूले प्रतिष्ठानले,35
63e84a3dbf,परराष्ट्र राज्यमन्त्रीको जिम्मेदारी,35
67f9b7987f,न्यायपालिका कार्यपालिका विधानपालिका,35
fce8295ab4,ब्रह्माण्डसम्बन्धी विषयको अध्ययनलाई,35
599e620ef7,जननिर्वाचित मन्त्रीमण्डलमा पहिलोपटक,35
a25fc7dc77,क्लिपटाउनको फ्रिडम चार्टर सम्मेलनमा,35
d8d4c04e43,जस्तो इलाहाबाद विश्वविद्यालयद्वारा,34
a07c62c8dd,सिन्धुपाल्चोक जिल्लाको स्वागाचोकमा,34
f561243f05,नेपाली काङ्ग्रेसका पूर्वमहामन्त्री,34
e67433f192,जस्तो इलाहाबाद विश्वविद्यालयद्वारा,34
3a4ed88dd1,सर्वहारा संगठनहरूका प्रतिनीधीहरूले,34
1bd4926d02,धार्मिक कर्मकाण्डहरूमा पौरोहित्यको,34
f531c5baeb,हुन त धेरैजसो मुस्लिम गणितज्ञहरूले,34
dafb2e2703,प्रारम्भमा अस्ट्रेलियाली खोजहरूलाई,34
5ee7fd5036,दक्षिणतर्फ काभ्रेपलाल्चोक जिल्लाको,34
5187f6714e,लाङटाङ गोसाइँकुण्ड आदि क्षेत्र पनि,34
1feec1fcc0,उद्देश्यले प्रसारित प्रतिवेदनहरुको,34
3055070b1e,राजेन्द्रलक्ष्मीको एकीकरण अभियानमा,34
51e27be02e,सञ्चालित सामुदायिक विश्वविद्यालयका,34
b12783747c,शास्त्रमा विष्णुपादुकालाई विष्णुले,34
2f1ef93f91,चिकित्सालहरूको निर्माणको सिद्धान्त,34
82c7fecb03,प्रख्यात अर्जेन्टिनी कार्टुनिस्टको,34
e59e2883c8,थुप्रै अन्तर्राष्ट्रिय पुरस्कारहरू,34
39d4ade618,चिनियाँहरूद्वारा दिक्सूचकको प्रयोग,34
8fda0ad30b,भूविज्ञान भूगर्भिक सिद्धान्तहरूलाई,34
8e0f24030d,उनको राष्ट्रिय तथा अन्तर्राष्ट्रिय,34
f33549852f,दुईटै नै प्रकारका प्रतिक्रियाहरूका,34
40e2c9b3b9,निर्यातमा अस्ट्रेलियाको निर्भरताले,34
8375ab9b48,जस्तो इलाहाबाद विश्वविद्यालयद्वारा,34
8980b824d1,श्रमशक्तिको उपलब्धता र हड्तालजस्ता,34
1758bed706,स्वास्थ्यवधर्क खाद्यपदार्थको रूपमा,34
8e92001619,शास्त्रीय मान्यताअनुसार मङ्गलकार्य,34
e0d07e243f,हालका राष्ट्रिय जनमोर्चाका अध्यक्ष,34
8434d08ae3,उपराष्‍ट्रपतिको चुनाव निर्वाचिकाका,34
61dde19beb,निर्वाचन क्षेत्रहरूका निर्धारणदेखि,34
a686dabc30,त्रिवि कीर्तिपुरको पहिलो निर्वाचित,34
32bff051f1,डरलाग्दा विवरणहरू पढ्दा त्यसबेलाका,34
1a72fe3a85,पानी बिजुली र ग्याँसको उपयोगितालाई,34
7eaed7c7cc,हुन त धेरैजसो मुस्लिम गणितज्ञहरूले,34
81618ea9e4,अन्तर्राष्ट्रिय पर्वतीय सङ्ग्रहालय,34
5049287cd2,उपराष्‍ट्रपतिको चुनाव निर्वाचिकाका,34
0a024fb483,कम्प्युटर इन्जिनियरिङ्गले वास्तविक,34
d785be7d16,अस्ट्रेलियाली नागरिकहरूका विचारलाई,34
bc0df6f9f5,त्रिभुवन विश्वविद्यालयबाट बोटानीमा,34
3852c57192,वा साधुसन्तहरूको मृतदेहलाई अग्निमा,34
2b92b4d293,स्वास्थ्यवधर्क खाद्यपदार्थको रूपमा,34
fb498a9f0b,समाजशास्त्रीय मानवशास्त्रीय अध्ययन,34
fcd9ed5e6b,नेपाललाई अन्तर्राष्ट्रिय क्षेत्रमा,34
3872aa429c,अन्तर्राष्ट्रिय ध्वन्यात्मक लिपिले,34
be96af0840,राजेन्द्रलक्ष्मीको एकीकरण अभियानमा,34
f3d436a488,एब्बोट किङस्टोनलाई प्रधानमन्त्रीमा,34
d6e44da77a,भूस्वामीहरूलाई प्रत्येक निर्वाचनमा,34
0acd819f1b,जनता दल समाजवादी प्रजातान्त्रिकबाट,34
f3ca69aa4b,प्रख्यात अर्जेन्टिनी कार्टुनिस्टको,34
1d41e1cb16,श्रमशक्तिको उपलब्धता र हड्तालजस्ता,34
80058e1aac,लाङटाङ गोसाइँकुण्ड आदि क्षेत्र पनि,34
8987d1f791,प्रख्यात अर्जेन्टिनी कार्टुनिस्टको,34
a837b54efb,कलाशास्त्रमा स्नातकोत्तर हुनुहुन्छ,34
6ee0a98c1d,चिकित्सालहरूको निर्माणको सिद्धान्त,34
d754e13126,त्रिभुवन विश्वविद्यालयदेखि सम्बद्ध,34
3a87f892bb,जस्ता प्रविधिहरूमा कार्यगरिरहेको छ,34
8516933810,शकुन्तलाले दुष्यन्तलाई विश्वामित्र,34
3b4e8c21e2,श्रीसम्पन्न व्यक्तिहरूका सहायताबाट,34
faab7e5d06,र व्यङ्ग्यात्मकताको सिर्जना गरिन्छ,34
3a90bebc8d,सिन्धुपाल्चोक जिल्लाको स्वागाचोकमा,34
4ab6a3ac4b,इलाहाबादमा स्थापित विश्वविद्यालयको,34
9acbcc8e00,उपराष्‍ट्रपतिको चुनाव निर्वाचिकाका,34
d7b554927c,सरकारले अन्तर्राष्ट्रिय सम्झौताहरू,34
5aa23adcf1,हालका राष्ट्रिय जनमोर्चाका अध्यक्ष,34
7458d11ffc,उनको राष्ट्रिय तथा अन्तर्राष्ट्रिय,34
f8fd062108,त्यस्तै इतिहासकारहरूले अंशुवर्माको,34
78b8ec7aac,अस्ट्रेलियाली ग्रीष्मकालका भड्किला,34
9aa4616164,भाष्यमा हरिस्वामीले स्कंदश्वामीलाई,34
39319e7eec,नेपाललाई अन्तर्राष्ट्रिय क्षेत्रमा,34
4aad9f5526,प्रत्यक्ष निर्वाचन प्रणालीअन्तर्गत,34
16c0904890,प्रख्यात अर्जेन्टिनी कार्टुनिस्टको,34
7fbded3113,शास्त्रीय मान्यताअनुसार मङ्गलकार्य,34
873e7be942,मातृकाप्रसाद कोइरालाद्वारा स्थापित,34
609cd9946d,प्रजातान्त्रिक आन्दोलन सत्याग्रहमा,34
4d0e7fefaa,धार्मिक कर्मकाण्डहरूमा पौरोहित्यको,34
ae1a9c9e28,कर्नाटक राज्य खुल्ला विश्वविद्यालय,34
620130309c,स्थितिहरू अल्पव्ययी सुविधाहरूयुक्त,34
6a98373ff0,राष्ट्रिय तथा अन्तर्राष्ट्रिय स्तर,34
a03845f018,युरोपेली व्यापारीमार्फत् हातहतियार,34
005f8f48ec,फ्लोरेन्स नाइटिङ्गेलको जन्मोत्सवको,34
db47e72898,कलाशास्त्रमा स्नातकोत्तर हुनुहुन्छ,34
6dca2836a7,शकुन्तलाले दुष्यन्तलाई विश्वामित्र,34
4bb2bd9237,क्यालिफोर्निया राज्य विश्वविद्यालय,34
64f8ba56b0,स्वास्थ्यवधर्क खाद्यपदार्थको रूपमा,34
0445ee88bc,नेपाली साहित्यकार महेशविक्रमद्वारा,34
b35e21e924,प्रत्यक्ष निर्वाचन प्रणालीअन्तर्गत,34
0b5fdef644,स्वास्थ्यकर्मीहरूको छनौट प्रक्रिया,34
247f9225bf,उनी अन्तर्राष्ट्रिय प्रजातान्त्रिक,34
ea92c13212,निर्यातमा अस्ट्रेलियाको निर्भरताले,34
ea945acc99,अस्ट्रेलियाली ग्रीष्मकालका भड्किला,34
766bb17e3c,वा साधुसन्तहरूको मृतदेहलाई अग्निमा,34
b8cf3ac3c2,देखिने संरचनाहरूमा ग्यालेक्सीहरूका,34
432f7994ad,स्थापित शब्दहरूबारे गुनासाहरूचाहिँ,34
20fbcef7c6,सरकारले अन्तर्राष्ट्रिय सम्झौताहरू,34
956b74ed05,उनको राष्ट्रिय तथा अन्तर्राष्ट्रिय,34
3110c5fa8d,प्रख्यात अर्जेन्टिनी कार्टुनिस्टको,34
eca37233d3,दक्षिण अफ्रिकन कम्युनिष्ट पार्टीको,34
434b729d5f,अन्तर्राष्ट्रिय सम्मान प्राप्त गरे,34
3befc4f6f3,निर्वाचन क्षेत्रहरूका निर्धारणदेखि,34
ac4b5f0911,दुईटै नै प्रकारका प्रतिक्रियाहरूका,34
33917a060f,प्रत्यक्ष निर्वाचन प्रणालीअन्तर्गत,34
ff71c6ed26,प्रजातान्त्रिक आन्दोलन सत्याग्रहमा,34
ec3ccfcb77,मन्त्रालयमा खर्च प्रतिवेदन बुझाउने,34
d5f9780d50,उनी अन्तर्राष्ट्रिय प्रजातान्त्रिक,34
fffc9dc818,नगरदेखि सुर्खेतको वीरेन्द्रनगरसम्म,34
9f8f88d3fa,व्यङ्ग्यपूर्ण मन्चनयोग्य र स्क्रिन,34
96670536fb,लाङटाङ गोसाइँकुण्ड आदि क्षेत्र पनि,34
86d7ee037b,भूविज्ञान भूगर्भिक सिद्धान्तहरूलाई,34
b9a0369521,त्रिवि कीर्तिपुरको पहिलो निर्वाचित,34
dc598b281b,उनको राष्ट्रिय तथा अन्तर्राष्ट्रिय,34
16719dce42,नेपाली काङ्ग्रेसका पूर्वमहामन्त्री,34
9cb5de6e63,स्थापित शब्दहरूबारे गुनासाहरूचाहिँ,34
71a24d6d78,क्यालिफोर्निया राज्य विश्वविद्यालय,34
f974199cf9,नेपाली साहित्यकार महेशविक्रमद्वारा,34
e20911556f,पाल्पामा प्रजातान्त्रिक आन्दोलनका,33
6c62e70b40,महामन्त्रीद्वयमा परशुनारायण चौधरी,33
ad30ecbe6c,सम्पूर्ण कार्यभार सुम्पेको पाइन्छ,33
94822466fe,अल्ट्रावायलेट प्रकाश अल्टेनवर्गले,33
16366e4f7f,पृष्ठभूमिमा शकुन्तलाको परित्यागको,33
a4b5c955ba,मन्दिरहरूमध्ये गोकर्णेश्वर मन्दिर,33
8bb951b4ee,भुपालेन्द्र मल्ललाई स्थापित गर्ने,33
cff0d94f1e,विकास प्राधिकरणको प्रमुख आयुक्तमा,33
e1f6b4039d,आफ्नो पँखेटालाई खुट्टाजस्तै उपयोग,33
afbc8e091f,उदासीपुर नेपालको सुदूरपश्चिमाञ्चल,33
390009554f,पिता र राज्यपक्षको प्रतीक मानिन्छ,33
d2af10f185,कहिलेकाहीँ महत्त्वकाङ्क्षी लाग्ने,33
d262781bd9,पनि विस्तृतरूपमा व्याख्याविश्लेषण,33
f6707c821c,वैज्ञानिक प्रत्यक्ष वा अप्रत्यक्ष,33
785e4a9cd5,गर्दै अस्ट्रेलियाको प्रधानमन्त्री,33
94a0636eef,एक्स्ट्रासोलर ग्रहहरूबारे जानकारी,33
923eb124f8,स्वास्थ्यसेवालाई निष्पक्ष निर्भिक,33
0a5d71db68,लोकतान्त्रिक गणतन्त्रलाई संस्थागत,33
48c4a717b3,मानिस बहुसांस्कृतिक अस्ट्रेलियाको,33
570cc685af,नेपाली काङ्ग्रेस प्रजातान्त्रिकका,33
bdd1da696b,त्रिपुरेश्वर तिलगङ्गा आँखाकेन्द्र,33
80f9445dc9,धर्मग्रन्थहरूका पौराणिक कथाअनुसार,33
